"study","cell_id","design_role","task_type","method","n_calib","rep","planned_units"
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,36,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,37,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,38,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,39,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,40,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,41,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,42,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,43,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,44,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,45,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,46,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,47,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,48,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,49,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,50,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,51,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,52,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,53,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,54,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,55,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,56,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,57,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,58,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,59,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,60,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,61,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,62,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,63,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,64,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,65,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,66,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,67,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,68,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,69,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,70,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,71,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,72,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,73,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,74,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,75,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,76,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,77,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,78,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,79,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,80,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,81,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,82,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,83,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,84,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,85,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,86,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,87,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,88,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,89,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,90,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,91,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,92,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,93,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,94,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,95,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,96,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,97,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,98,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,99,1
"study2","primary_q3","primary_proxy_dimension","published_fit","UC-GP",,100,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,1,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,2,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,3,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,4,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,5,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,6,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,7,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,8,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,9,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,10,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,11,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,12,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,13,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,14,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,15,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,16,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,17,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,18,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,19,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,20,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,21,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,22,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,23,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,24,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,25,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,26,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,27,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,28,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,29,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,30,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,31,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,32,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,33,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,34,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,35,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,36,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,37,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,38,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,39,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,40,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,41,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,42,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,43,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,44,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,45,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,46,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,47,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,48,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,49,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,50,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,51,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,52,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,53,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,54,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,55,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,56,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,57,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,58,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,59,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,60,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,61,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,62,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,63,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,64,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,65,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,66,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,67,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,68,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,69,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,70,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,71,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,72,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,73,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,74,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,75,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,76,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,77,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,78,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,79,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,80,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,81,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,82,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,83,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,84,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,85,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,86,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,87,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,88,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,89,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,90,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,91,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,92,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,93,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,94,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,95,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,96,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,97,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,98,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,99,1
"study2","primary_q3","primary_proxy_dimension","published_fit","LVGP",,100,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,1,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,2,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,3,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,4,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,5,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,6,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,7,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,8,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,9,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,10,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,11,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,12,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,13,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,14,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,15,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,16,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,17,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,18,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,19,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,20,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,21,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,22,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,23,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,24,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,25,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,26,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,27,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,28,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,29,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,30,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,31,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,32,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,33,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,34,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,35,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,36,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,37,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,38,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,39,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,40,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,41,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,42,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,43,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,44,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,45,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,46,1
"study2","primary_q3","primary_proxy_dimension","published_fit","EzGP",,47,1
